###############################
BINARIZE TEST, 8.684396743774414, 1159.574031829834, PostgreSQL/Umbra
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 1.434326171875, 1161.008358001709, PostgreSQL
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 9.978055953979492, 1170.9864139556885, PostgreSQL
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 0.31113624572753906, 1171.297550201416, PostgreSQL
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 2.3865699768066406, 1173.6841201782227, PostgreSQL
PIPELINE+MODEL FIT, 133.48817825317383, 1307.1722984313965, PostgreSQL/Umbra
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 1.1148452758789062, 1308.2871437072754, PostgreSQL
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 7.439374923706055, 1315.7265186309814, PostgreSQL
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 0.18596649169921875, 1315.9124851226807, PostgreSQL
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 1.8157958984375, 1317.7282810211182, PostgreSQL
PIPELINE+MODEL SCORE, 28.19991111755371, 1345.9281921386719, PostgreSQL/Umbra
COMPAS_TIMED, FULL, INSPECTION_TRAIN, 1000000, VIEW, MATERIALIZED, PostgreSQL, 559.2483859945787, ['/home/luca/Documents/Bachelorarbeit/mlinspect/test/monkeypatchingSQL/pipelines_for_tests/compas/compas_train.csv'; '/home/luca/Documents/Bachelorarbeit/mlinspect/test/monkeypatchingSQL/pipelines_for_tests/compas/compas_test.csv']

###############################
LOAD CSV 1, 63.54689598083496, 865.1399612426758, PostgreSQL/Umbra
LOAD CSV 2, 43.51305961608887, 908.6530208587646, PostgreSQL/Umbra
PROJECT TRAIN, 14.16778564453125, 922.8208065032959, PostgreSQL/Umbra
PROJECT TEST, 10.125875473022461, 932.9466819763184, PostgreSQL/Umbra
SELECT TRAIN 1, 30.87759017944336, 963.8242721557617, PostgreSQL/Umbra
SELECT TRAIN 2, 22.39823341369629, 986.222505569458, PostgreSQL/Umbra
SELECT TRAIN 3, 22.13883399963379, 1008.3613395690918, PostgreSQL/Umbra
SELECT TRAIN 4, 24.258852005004883, 1032.6201915740967, PostgreSQL/Umbra
REPLACE TRAIN, 17.140865325927734, 1049.7610569000244, PostgreSQL/Umbra
REPLACE TEST, 10.563373565673828, 1060.3244304656982, PostgreSQL/Umbra
BINARIZE TRAIN, 10.308265686035156, 1070.6326961517334, PostgreSQL/Umbra
BINARIZE TEST, 9.459495544433594, 1080.092191696167, PostgreSQL/Umbra
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 1.4798641204833984, 1081.5720558166504, PostgreSQL
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 10.44464111328125, 1092.0166969299316, PostgreSQL
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 0.446319580078125, 1092.4630165100098, PostgreSQL
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 2.3031234741210938, 1094.7661399841309, PostgreSQL
PIPELINE+MODEL FIT, 2135.8611583709717, 3230.6272983551025, PostgreSQL/Umbra
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 1.1451244354248047, 3231.7724227905273, PostgreSQL
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 7.488727569580078, 3239.2611503601074, PostgreSQL
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 0.20575523376464844, 3239.466905593872, PostgreSQL
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 1.8496513366699219, 3241.316556930542, PostgreSQL
PIPELINE+MODEL SCORE, 63.907623291015625, 3305.2241802215576, PostgreSQL/Umbra
COMPAS_TIMED, FULL, INSPECTION_TRAIN, 1000000, VIEW, NON-MATERIALIZED, PostgreSQL, 2539.17260900198, ['/home/luca/Documents/Bachelorarbeit/mlinspect/test/monkeypatchingSQL/pipelines_for_tests/compas/compas_train.csv'; '/home/luca/Documents/Bachelorarbeit/mlinspect/test/monkeypatchingSQL/pipelines_for_tests/compas/compas_test.csv']

###############################
###############################
LOAD CSV 1, 97.88131713867188, 1414.1836166381836, PostgreSQL/Umbra
LOAD CSV 2, 63.11440467834473, 1477.2980213165283, PostgreSQL/Umbra
PROJECT TRAIN, 12.605667114257812, 1489.9036884307861, PostgreSQL/Umbra
PROJECT TEST, 12.064695358276367, 1501.9683837890625, PostgreSQL/Umbra
SELECT TRAIN 1, 30.265092849731445, 1532.233476638794, PostgreSQL/Umbra
SELECT TRAIN 2, 21.052122116088867, 1553.2855987548828, PostgreSQL/Umbra
SELECT TRAIN 3, 21.163463592529297, 1574.449062347412, PostgreSQL/Umbra
SELECT TRAIN 4, 20.477294921875, 1594.926357269287, PostgreSQL/Umbra
REPLACE TRAIN, 12.254953384399414, 1607.1813106536865, PostgreSQL/Umbra
REPLACE TEST, 10.027170181274414, 1617.208480834961, PostgreSQL/Umbra
BINARIZE TRAIN, 9.3536376953125, 1626.5621185302734, PostgreSQL/Umbra
BINARIZE TEST, 8.666515350341797, 1635.2286338806152, PostgreSQL/Umbra
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 1.2919902801513672, 1636.5206241607666, Umbra
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 29.293537139892578, 1665.8141613006592, Umbra
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 0.38814544677734375, 1666.2023067474365, Umbra
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 2.508401870727539, 1668.710708618164, Umbra
PIPELINE+MODEL FIT, 118.17216873168945, 1786.8828773498535, PostgreSQL/Umbra
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 0.9593963623046875, 1787.8422737121582, Umbra
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 21.250486373901367, 1809.0927600860596, Umbra
(DATA MOVE/TANSFORMATION COST) LOAD RESULT TRAIN/TEST, 0.27441978454589844, 1809.3671798706055, Umbra
(DATA MOVE/TANSFORMATION COST) TRANSFORM RESULT TRAIN/TEST, 1.8439292907714844, 1811.211109161377, Umbra
PIPELINE+MODEL SCORE, 46.09322547912598, 1857.304334640503, PostgreSQL/Umbra
COMPAS_TIMED, FULL, INSPECTION_TRAIN, 1000000, VIEW, NON-MATERIALIZED, Umbra, 549.8496399959549, ['/home/luca/Documents/Bachelorarbeit/mlinspect/test/monkeypatchingSQL/pipelines_for_tests/compas/compas_train.csv'; '/home/luca/Documents/Bachelorarbeit/mlinspect/test/monkeypatchingSQL/pipelines_for_tests/compas/compas_test.csv']
